Dataset,Date_added,Graph#,filename,study_id,class,genus,species,transmission_route,taxa,sociality,scale,interaction_type,definition_of_interaction,edge_wt_type,edge_wt_type_reduced,geographical_location,population_type,data_collection_duration_unit_day,nodes,edges,network.density,avg.degree,std.degree.node,CV.degree,deg.assort,avg.betw.centrality,avg.betw.centrality.weighted,clustering,Q,Qmax,Qrel,cohesion,num.modules,diameter,Citation
,1/1/18,151,N151_ant_mersch_col4_day29.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,55,1272,0.857,46.255,5.8,0.125,-0.059,0.003,0.022,0.885,0.047,0.484,0.097,0.563673706,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,152,N152_ant_mersch_col4_day30.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,55,1252,0.843,45.527,6.463,0.142,-0.015,0.003,0.021,0.878,0.048,0.493,0.097,0.555115147,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,153,N153_ant_mersch_col4_day31.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,55,1221,0.822,44.4,7.88,0.177,-0.057,0.003,0.02,0.876,0.049,0.486,0.101,0.562653563,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,154,N154_ant_mersch_col4_day32.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,497,0.835,28.4,4.058,0.143,-0.123,0.005,0.032,0.866,0.028,0.657,0.043,0.370221328,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,155,N155_ant_mersch_col4_day33.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,490,0.824,28,3.711,0.133,-0.076,0.005,0.034,0.85,0.054,0.499,0.108,0.555102041,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,156,N156_ant_mersch_col4_day34.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,505,0.849,28.857,5.566,0.193,-0.078,0.005,0.036,0.913,0.018,0.598,0.03,0.419804058,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,157,N157_ant_mersch_col4_day35.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,501,0.842,28.629,5.372,0.188,-0.045,0.005,0.036,0.9,0.031,0.632,0.049,0.399195621,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,158,N158_ant_mersch_col4_day36.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,488,0.82,27.886,4.483,0.161,-0.036,0.005,0.036,0.867,0.063,0.483,0.13,0.579912091,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,159,N159_ant_mersch_col4_day37.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,484,0.813,27.657,5.601,0.203,-0.064,0.006,0.035,0.885,0.04,0.493,0.081,0.547523489,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,160,N160_ant_mersch_col4_day38.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,480,0.807,27.429,4.581,0.167,-0.121,0.006,0.035,0.853,0.054,0.456,0.118,0.597907324,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,161,N161_ant_mersch_col4_day39.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,492,0.827,28.114,4.49,0.16,-0.091,0.005,0.036,0.867,0.043,0.634,0.068,0.408540737,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,162,N162_ant_mersch_col4_day40.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,485,0.815,27.714,5.251,0.189,-0.049,0.006,0.037,0.878,0.048,0.5,0.096,0.548459263,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,163,N163_ant_mersch_col4_day41.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,35,500,0.84,28.571,5.536,0.194,-0.056,0.005,0.036,0.908,0.034,0.498,0.068,0.53600804,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,164,N164_ant_mersch_col5_day01.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,9053,0.789,119.118,16.023,0.135,-0.013,0.001,0.006,0.827,0.075,0.5,0.15,0.575280947,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,165,N165_ant_mersch_col5_day02.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,9141,0.797,120.276,17.192,0.143,-0.005,0.001,0.006,0.838,0.071,0.5,0.142,0.571492585,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,166,N166_ant_mersch_col5_day03.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,8634,0.752,113.605,18.996,0.167,-0.001,0.002,0.006,0.811,0.085,0.5,0.17,0.585014096,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,167,N167_ant_mersch_col5_day04.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,8566,0.746,112.711,17.119,0.152,-0.02,0.002,0.006,0.797,0.091,0.5,0.182,0.590821706,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,168,N168_ant_mersch_col5_day05.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,8410,0.733,110.658,18.741,0.169,-0.034,0.002,0.006,0.793,0.091,0.499,0.182,0.591794919,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,169,N169_ant_mersch_col5_day06.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,8379,0.73,110.25,20.735,0.188,0.006,0.002,0.006,0.802,0.092,0.496,0.185,0.59553646,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,170,N170_ant_mersch_col5_day07.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,8093,0.705,106.487,19.773,0.186,0.015,0.002,0.006,0.778,0.101,0.497,0.203,0.604101415,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,171,N171_ant_mersch_col5_day08.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,8032,0.7,105.684,19.654,0.186,0.009,0.002,0.006,0.777,0.109,0.5,0.218,0.60968747,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,172,N172_ant_mersch_col5_day09.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,7835,0.683,103.092,20.494,0.199,0.019,0.002,0.007,0.769,0.116,0.499,0.232,0.616720477,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,173,N173_ant_mersch_col5_day10.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,7779,0.678,102.355,21.24,0.208,0.039,0.002,0.007,0.773,0.117,0.494,0.237,0.622960851,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,174,N174_ant_mersch_col5_day11.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,152,6716,0.585,88.368,19.877,0.225,0.083,0.003,0.007,0.697,0.145,0.533,0.272,0.612569923,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,175,N175_ant_mersch_col5_day12.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,133,6057,0.69,91.083,21.639,0.238,0.062,0.002,0.008,0.797,0.092,0.5,0.184,0.591545066,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,176,N176_ant_mersch_col5_day13.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,133,5995,0.683,90.15,21.075,0.234,0.044,0.002,0.008,0.794,0.108,0.644,0.168,0.464388926,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,177,N177_ant_mersch_col5_day14.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,133,6235,0.71,93.759,18.718,0.2,-0.002,0.002,0.008,0.795,0.106,0.497,0.213,0.60914453,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,178,N178_ant_mersch_col5_day15.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,133,5990,0.682,90.075,17.585,0.195,-0.024,0.002,0.008,0.77,0.121,0.639,0.189,0.482638737,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,179,N179_ant_mersch_col5_day16.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,133,5926,0.675,89.113,20.28,0.228,-0.016,0.002,0.008,0.787,0.12,0.641,0.187,0.479074089,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,180,N180_ant_mersch_col5_day17.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,133,6082,0.693,91.459,19.189,0.21,-0.001,0.002,0.008,0.792,0.123,0.496,0.248,0.627587184,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,181,N181_ant_mersch_col5_day18.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,133,6180,0.704,92.932,18.165,0.195,0.002,0.002,0.007,0.791,0.122,0.499,0.244,0.622979564,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,182,N182_ant_mersch_col5_day19.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,133,5795,0.66,87.143,18.152,0.208,0.034,0.003,0.008,0.764,0.14,0.498,0.281,0.641931648,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,183,N183_ant_mersch_col5_day20.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,133,5907,0.673,88.827,18.747,0.211,0.001,0.002,0.008,0.778,0.133,0.494,0.269,0.639072774,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,184,N184_ant_mersch_col5_day21.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,132,5923,0.685,89.742,18.667,0.208,0.024,0.002,0.008,0.786,0.126,0.498,0.253,0.628063074,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,185,N185_ant_mersch_col5_day22.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2937,0.75,66,12.218,0.185,0,0.003,0.012,0.816,0.075,0.48,0.156,0.595505618,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,186,N186_ant_mersch_col5_day23.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2945,0.752,66.18,13.476,0.204,-0.018,0.003,0.012,0.826,0.069,0.499,0.138,0.569777352,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,187,N187_ant_mersch_col5_day24.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,3029,0.773,68.067,13.088,0.192,-0.021,0.003,0.012,0.839,0.056,0.493,0.114,0.562895482,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,188,N188_ant_mersch_col5_day25.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2916,0.745,65.528,13.197,0.201,0.003,0.003,0.012,0.816,0.07,0.5,0.14,0.56995963,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,189,N189_ant_mersch_col5_day26.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2568,0.656,57.708,15.337,0.266,0.125,0.004,0.013,0.778,0.092,0.633,0.145,0.459111077,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,190,N190_ant_mersch_col5_day27.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2856,0.729,64.18,16.266,0.253,0.173,0.003,0.013,0.848,0.067,0.628,0.107,0.439074093,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,191,N191_ant_mersch_col5_day28.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2956,0.755,66.427,14.217,0.214,0.031,0.003,0.013,0.835,0.057,0.647,0.088,0.410013324,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,192,N192_ant_mersch_col5_day29.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2866,0.732,64.404,15.797,0.245,0.021,0.003,0.013,0.833,0.059,0.643,0.092,0.415564949,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,193,N193_ant_mersch_col5_day30.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2861,0.731,64.292,15.205,0.236,0.069,0.003,0.012,0.827,0.066,0.617,0.107,0.448096011,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,194,N194_ant_mersch_col5_day31.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2556,0.653,57.438,16.728,0.291,0.02,0.004,0.012,0.786,0.083,0.663,0.125,0.419798035,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,195,N195_ant_mersch_col5_day32.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1546,0.721,46.848,10.375,0.221,-0.036,0.004,0.016,0.801,0.059,0.608,0.097,0.450845546,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,196,N196_ant_mersch_col5_day33.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1485,0.692,45,10.739,0.239,-0.031,0.005,0.016,0.786,0.069,0.7,0.099,0.369023569,4,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,197,N197_ant_mersch_col5_day34.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,66,1425,0.664,43.182,11.484,0.266,-0.017,0.005,0.017,0.783,0.09,0.567,0.159,0.522804816,3,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
